episode,winner,reward_0,reward_1,epsilon_0,epsilon_1
1260,1,-0.015,0.986,0.05,0.05
1261,1,-0.012,0.989,0.05,0.05
1262,1,-0.015,0.986,0.05,0.05
1263,1,-0.016,0.985,0.05,0.05
1264,1,-0.01,0.991,0.05,0.05
1265,0,0.986,-0.014,0.05,0.05
1266,0,0.985,-0.015,0.05,0.05
1267,0,0.993,-0.007,0.05,0.05
1268,1,-0.015,0.986,0.05,0.05
1269,0,0.985,-0.015,0.05,0.05
1270,1,-0.015,0.986,0.05,0.05
1271,1,-0.015,0.986,0.05,0.05
1272,1,-0.016,0.985,0.05,0.05
1273,0,0.992,-0.008,0.05,0.05
1274,0,0.993,-0.007,0.05,0.05
1275,0,0.984,-0.016,0.05,0.05
1276,0,0.985,-0.015,0.05,0.05
1277,0,0.991,-0.009,0.05,0.05
1278,1,-0.015,0.986,0.05,0.05
1279,0,0.985,-0.015,0.05,0.05
1280,0,0.985,-0.015,0.05,0.05
1281,1,-0.009,0.992,0.05,0.05
1282,0,0.993,-0.007,0.05,0.05
1283,1,-0.015,0.986,0.05,0.05
1284,1,-0.016,0.985,0.05,0.05
1285,1,-0.009,0.992,0.05,0.05
1286,1,-0.013,0.988,0.05,0.05
1287,1,-0.009,0.992,0.05,0.05
1288,1,-0.014,0.987,0.05,0.05
1289,1,-0.015,0.986,0.05,0.05
1290,0,0.985,-0.015,0.05,0.05
1291,1,-0.013,0.988,0.05,0.05
1292,0,0.987,-0.013,0.05,0.05
1293,1,-0.013,0.988,0.05,0.05
1294,0,0.989,-0.011,0.05,0.05
1295,1,-0.016,0.985,0.05,0.05
1296,1,-0.012,0.989,0.05,0.05
1297,0,0.985,-0.015,0.05,0.05
1298,1,-0.015,0.986,0.05,0.05
1299,0,0.989,-0.011,0.05,0.05
1300,1,-0.01,0.991,0.05,0.05
1301,0,0.99,-0.01,0.05,0.05
1302,1,-0.014,0.987,0.05,0.05
1303,1,-0.011,0.99,0.05,0.05
1304,1,-0.014,0.987,0.05,0.05
1305,0,0.985,-0.015,0.05,0.05
1306,1,-0.016,0.985,0.05,0.05
1307,0,0.99,-0.01,0.05,0.05
1308,0,0.987,-0.013,0.05,0.05
1309,0,0.984,-0.016,0.05,0.05
1310,0,0.985,-0.015,0.05,0.05
1311,0,0.987,-0.013,0.05,0.05
1312,1,-0.014,0.987,0.05,0.05
1313,1,-0.016,0.985,0.05,0.05
1314,0,0.984,-0.016,0.05,0.05
1315,1,-0.005,0.996,0.05,0.05
1316,1,-0.016,0.985,0.05,0.05
1317,0,0.985,-0.015,0.05,0.05
1318,1,-0.016,0.985,0.05,0.05
1319,0,0.986,-0.014,0.05,0.05
1320,1,-0.013,0.988,0.05,0.05
1321,1,-0.006,0.995,0.05,0.05
1322,1,-0.015,0.986,0.05,0.05
1323,0,0.987,-0.013,0.05,0.05
1324,1,-0.016,0.985,0.05,0.05
1325,1,-0.016,0.985,0.05,0.05
1326,0,0.989,-0.011,0.05,0.05
1327,1,-0.01,0.991,0.05,0.05
1328,0,0.984,-0.016,0.05,0.05
1329,0,0.985,-0.015,0.05,0.05
1330,1,-0.013,0.988,0.05,0.05
1331,0,0.984,-0.016,0.05,0.05
1332,0,0.984,-0.016,0.05,0.05
1333,0,0.985,-0.015,0.05,0.05
1334,0,0.998,-0.002,0.05,0.05
1335,0,0.991,-0.009,0.05,0.05
1336,1,-0.006,0.995,0.05,0.05
1337,1,-0.014,0.987,0.05,0.05
1338,0,0.985,-0.015,0.05,0.05
1339,1,-0.015,0.986,0.05,0.05
1340,1,-0.015,0.986,0.05,0.05
1341,1,-0.016,0.985,0.05,0.05
1342,1,-0.015,0.986,0.05,0.05
1343,0,0.987,-0.013,0.05,0.05
1344,1,-0.013,0.988,0.05,0.05
1345,0,0.985,-0.015,0.05,0.05
1346,0,0.988,-0.012,0.05,0.05
1347,0,0.987,-0.013,0.05,0.05
1348,0,0.986,-0.014,0.05,0.05
1349,0,0.986,-0.014,0.05,0.05
1350,0,0.986,-0.014,0.05,0.05
1351,1,-0.016,0.985,0.05,0.05
1352,0,0.995,-0.005,0.05,0.05
1353,1,-0.016,0.985,0.05,0.05
1354,1,-0.016,0.985,0.05,0.05
1355,1,-0.009,0.992,0.05,0.05
1356,0,0.984,-0.016,0.05,0.05
1357,0,0.986,-0.014,0.05,0.05
1358,1,-0.012,0.989,0.05,0.05
1359,1,-0.012,0.989,0.05,0.05
1360,1,-0.016,0.985,0.05,0.05
1361,1,-0.013,0.988,0.05,0.05
1362,1,-0.01,0.991,0.05,0.05
1363,0,0.986,-0.014,0.05,0.05
1364,1,-0.008,0.993,0.05,0.05
1365,0,0.984,-0.016,0.05,0.05
1366,0,0.989,-0.011,0.05,0.05
1367,0,0.985,-0.015,0.05,0.05
1368,1,-0.014,0.987,0.05,0.05
1369,0,0.985,-0.015,0.05,0.05
1370,0,0.985,-0.015,0.05,0.05
1371,0,0.985,-0.015,0.05,0.05
1372,0,0.984,-0.016,0.05,0.05
1373,1,-0.016,0.985,0.05,0.05
1374,0,0.984,-0.016,0.05,0.05
1375,0,0.987,-0.013,0.05,0.05
1376,1,-0.016,0.985,0.05,0.05
1377,0,0.99,-0.01,0.05,0.05
1378,1,-0.016,0.985,0.05,0.05
1379,1,-0.016,0.985,0.05,0.05
1380,1,-0.013,0.988,0.05,0.05
1381,1,-0.013,0.988,0.05,0.05
1382,0,0.985,-0.015,0.05,0.05
1383,0,0.985,-0.015,0.05,0.05
1384,0,0.986,-0.014,0.05,0.05
1385,0,0.986,-0.014,0.05,0.05
1386,0,0.987,-0.013,0.05,0.05
1387,0,0.985,-0.015,0.05,0.05
1388,1,-0.015,0.986,0.05,0.05
1389,0,0.986,-0.014,0.05,0.05
1390,1,-0.015,0.986,0.05,0.05
1391,0,0.984,-0.016,0.05,0.05
1392,0,0.985,-0.015,0.05,0.05
1393,1,-0.013,0.988,0.05,0.05
1394,1,-0.007,0.994,0.05,0.05
1395,0,0.985,-0.015,0.05,0.05
1396,0,0.985,-0.015,0.05,0.05
1397,1,-0.015,0.986,0.05,0.05
1398,1,-0.014,0.987,0.05,0.05
1399,1,-0.016,0.985,0.05,0.05
1400,0,0.985,-0.015,0.05,0.05
1401,0,0.986,-0.014,0.05,0.05
1402,0,0.985,-0.015,0.05,0.05
1403,0,0.986,-0.014,0.05,0.05
1404,1,-0.016,0.985,0.05,0.05
1405,0,0.984,-0.016,0.05,0.05
1406,0,0.986,-0.014,0.05,0.05
1407,1,-0.013,0.988,0.05,0.05
1408,1,-0.014,0.987,0.05,0.05
1409,1,-0.015,0.986,0.05,0.05
1410,1,-0.013,0.988,0.05,0.05
1411,1,-0.011,0.99,0.05,0.05
1412,0,0.987,-0.013,0.05,0.05
1413,0,0.993,-0.007,0.05,0.05
1414,1,-0.015,0.986,0.05,0.05
1415,0,0.984,-0.016,0.05,0.05
1416,0,0.99,-0.01,0.05,0.05
1417,1,-0.017,0.984,0.05,0.05
1418,0,0.989,-0.011,0.05,0.05
1419,1,-0.015,0.986,0.05,0.05
1420,1,-0.017,0.984,0.05,0.05
1421,1,-0.013,0.988,0.05,0.05
1422,1,-0.012,0.989,0.05,0.05
1423,1,-0.012,0.989,0.05,0.05
1424,1,-0.016,0.985,0.05,0.05
1425,1,-0.017,0.984,0.05,0.05
1426,1,-0.012,0.989,0.05,0.05
1427,0,0.992,-0.008,0.05,0.05
1428,0,0.985,-0.015,0.05,0.05
1429,0,0.984,-0.016,0.05,0.05
1430,1,-0.015,0.986,0.05,0.05
1431,0,0.991,-0.009,0.05,0.05
1432,1,-0.014,0.987,0.05,0.05
1433,0,0.985,-0.015,0.05,0.05
1434,0,0.986,-0.014,0.05,0.05
1435,1,-0.015,0.986,0.05,0.05
1436,0,0.985,-0.015,0.05,0.05
1437,1,-0.011,0.99,0.05,0.05
1438,0,0.988,-0.012,0.05,0.05
1439,1,-0.015,0.986,0.05,0.05
1440,0,0.998,-0.002,0.05,0.05
1441,1,-0.016,0.985,0.05,0.05
1442,0,0.985,-0.015,0.05,0.05
1443,0,0.984,-0.016,0.05,0.05
1444,1,-0.016,0.985,0.05,0.05
1445,1,-0.012,0.989,0.05,0.05
1446,1,-0.017,0.984,0.05,0.05
1447,1,-0.013,0.988,0.05,0.05
1448,1,-0.013,0.988,0.05,0.05
1449,1,-0.014,0.987,0.05,0.05
1450,0,0.989,-0.011,0.05,0.05
1451,1,-0.016,0.985,0.05,0.05
1452,1,-0.011,0.99,0.05,0.05
1453,1,-0.015,0.986,0.05,0.05
1454,1,-0.013,0.988,0.05,0.05
1455,0,0.989,-0.011,0.05,0.05
1456,0,0.988,-0.012,0.05,0.05
1457,1,-0.005,0.996,0.05,0.05
1458,0,0.985,-0.015,0.05,0.05
1459,1,-0.015,0.986,0.05,0.05
1460,1,-0.014,0.987,0.05,0.05
1461,1,-0.014,0.987,0.05,0.05
1462,0,0.987,-0.013,0.05,0.05
1463,1,-0.016,0.985,0.05,0.05
1464,1,-0.004,0.997,0.05,0.05
1465,1,-0.012,0.989,0.05,0.05
1466,0,0.986,-0.014,0.05,0.05
1467,1,-0.003,0.998,0.05,0.05
1468,1,-0.013,0.988,0.05,0.05
1469,1,-0.011,0.99,0.05,0.05
1470,0,0.986,-0.014,0.05,0.05
1471,0,0.984,-0.016,0.05,0.05
1472,0,0.984,-0.016,0.05,0.05
1473,0,0.985,-0.015,0.05,0.05
1474,0,0.984,-0.016,0.05,0.05
1475,1,-0.015,0.986,0.05,0.05
1476,1,-0.016,0.985,0.05,0.05
1477,1,-0.013,0.988,0.05,0.05
1478,1,-0.012,0.989,0.05,0.05
1479,1,-0.009,0.992,0.05,0.05
1480,1,-0.011,0.99,0.05,0.05
1481,1,-0.011,0.99,0.05,0.05
1482,1,-0.016,0.985,0.05,0.05
1483,0,0.989,-0.011,0.05,0.05
1484,1,-0.016,0.985,0.05,0.05
1485,1,-0.01,0.991,0.05,0.05
1486,1,-0.015,0.986,0.05,0.05
1487,1,-0.014,0.987,0.05,0.05
1488,1,-0.015,0.986,0.05,0.05
1489,1,-0.017,0.984,0.05,0.05
1490,0,0.987,-0.013,0.05,0.05
1491,1,-0.01,0.991,0.05,0.05
1492,1,-0.014,0.987,0.05,0.05
1493,1,-0.015,0.986,0.05,0.05
1494,1,-0.016,0.985,0.05,0.05
1495,0,0.985,-0.015,0.05,0.05
1496,0,0.986,-0.014,0.05,0.05
1497,1,-0.016,0.985,0.05,0.05
1498,0,0.99,-0.01,0.05,0.05
1499,1,-0.015,0.986,0.05,0.05
1500,1,-0.015,0.986,0.05,0.05
1501,0,0.99,-0.01,0.05,0.05
1502,1,-0.014,0.987,0.05,0.05
1503,1,-0.015,0.986,0.05,0.05
1504,1,-0.011,0.99,0.05,0.05
1505,1,-0.014,0.987,0.05,0.05
1506,1,-0.016,0.985,0.05,0.05
1507,1,-0.014,0.987,0.05,0.05
1508,0,0.987,-0.013,0.05,0.05
1509,0,0.986,-0.014,0.05,0.05
1510,1,-0.015,0.986,0.05,0.05
1511,1,-0.011,0.99,0.05,0.05
1512,0,0.984,-0.016,0.05,0.05
1513,0,0.986,-0.014,0.05,0.05
1514,0,0.989,-0.011,0.05,0.05
1515,1,-0.013,0.988,0.05,0.05
1516,0,0.985,-0.015,0.05,0.05
1517,0,0.987,-0.013,0.05,0.05
1518,0,0.987,-0.013,0.05,0.05
1519,1,-0.015,0.986,0.05,0.05
1520,1,-0.014,0.987,0.05,0.05
1521,0,0.985,-0.015,0.05,0.05
1522,1,-0.016,0.985,0.05,0.05
1523,0,0.987,-0.013,0.05,0.05
1524,0,0.985,-0.015,0.05,0.05
1525,0,0.987,-0.013,0.05,0.05
1526,1,-0.016,0.985,0.05,0.05
1527,1,-0.013,0.988,0.05,0.05
1528,1,-0.014,0.987,0.05,0.05
1529,1,-0.015,0.986,0.05,0.05
1530,0,0.984,-0.016,0.05,0.05
1531,1,-0.016,0.985,0.05,0.05
1532,0,0.984,-0.016,0.05,0.05
1533,1,-0.009,0.992,0.05,0.05
1534,0,0.995,-0.005,0.05,0.05
1535,0,0.984,-0.016,0.05,0.05
1536,1,-0.012,0.989,0.05,0.05
1537,1,-0.014,0.987,0.05,0.05
1538,1,-0.012,0.989,0.05,0.05
1539,1,-0.015,0.986,0.05,0.05
1540,0,0.991,-0.009,0.05,0.05
1541,0,0.985,-0.015,0.05,0.05
1542,1,-0.014,0.987,0.05,0.05
1543,1,-0.017,0.984,0.05,0.05
1544,1,-0.007,0.994,0.05,0.05
1545,0,0.987,-0.013,0.05,0.05
1546,0,0.99,-0.01,0.05,0.05
1547,1,-0.008,0.993,0.05,0.05
1548,0,0.985,-0.015,0.05,0.05
1549,1,-0.017,0.984,0.05,0.05
1550,0,0.986,-0.014,0.05,0.05
1551,0,0.989,-0.011,0.05,0.05
1552,0,0.985,-0.015,0.05,0.05
1553,1,-0.014,0.987,0.05,0.05
1554,1,-0.014,0.987,0.05,0.05
1555,1,-0.007,0.994,0.05,0.05
1556,0,0.988,-0.012,0.05,0.05
1557,1,-0.014,0.987,0.05,0.05
1558,1,-0.003,0.998,0.05,0.05
1559,0,0.99,-0.01,0.05,0.05
1560,0,0.985,-0.015,0.05,0.05
1561,1,-0.016,0.985,0.05,0.05
1562,1,-0.014,0.987,0.05,0.05
1563,1,-0.014,0.987,0.05,0.05
1564,1,-0.017,0.984,0.05,0.05
1565,0,0.984,-0.016,0.05,0.05
1566,1,-0.013,0.988,0.05,0.05
1567,0,0.999,-0.001,0.05,0.05
1568,0,0.999,-0.001,0.05,0.05
1569,1,-0.015,0.986,0.05,0.05
1570,0,0.989,-0.011,0.05,0.05
1571,0,0.989,-0.011,0.05,0.05
1572,0,0.985,-0.015,0.05,0.05
1573,0,0.987,-0.013,0.05,0.05
1574,0,0.984,-0.016,0.05,0.05
1575,1,-0.015,0.986,0.05,0.05
1576,0,0.989,-0.011,0.05,0.05
1577,0,0.991,-0.009,0.05,0.05
1578,1,-0.015,0.986,0.05,0.05
1579,0,0.988,-0.012,0.05,0.05
1580,1,-0.015,0.986,0.05,0.05
1581,1,-0.016,0.985,0.05,0.05
1582,1,-0.013,0.988,0.05,0.05
1583,1,-0.017,0.984,0.05,0.05
1584,1,-0.016,0.985,0.05,0.05
1585,1,-0.012,0.989,0.05,0.05
1586,1,-0.005,0.996,0.05,0.05
1587,0,0.984,-0.016,0.05,0.05
1588,1,-0.016,0.985,0.05,0.05
1589,1,-0.016,0.985,0.05,0.05
1590,1,-0.015,0.986,0.05,0.05
1591,1,-0.012,0.989,0.05,0.05
1592,0,0.987,-0.013,0.05,0.05
1593,1,-0.014,0.987,0.05,0.05
1594,1,-0.015,0.986,0.05,0.05
1595,0,0.985,-0.015,0.05,0.05
1596,1,-0.012,0.989,0.05,0.05
1597,0,0.985,-0.015,0.05,0.05
1598,1,-0.016,0.985,0.05,0.05
1599,0,0.985,-0.015,0.05,0.05
1600,0,0.985,-0.015,0.05,0.05
1601,0,0.985,-0.015,0.05,0.05
1602,1,-0.015,0.986,0.05,0.05
1603,0,0.986,-0.014,0.05,0.05
1604,0,0.987,-0.013,0.05,0.05
1605,1,-0.011,0.99,0.05,0.05
1606,1,-0.016,0.985,0.05,0.05
1607,0,0.986,-0.014,0.05,0.05
1608,0,0.991,-0.009,0.05,0.05
1609,0,0.986,-0.014,0.05,0.05
1610,1,-0.014,0.987,0.05,0.05
1611,0,0.987,-0.013,0.05,0.05
1612,1,-0.012,0.989,0.05,0.05
1613,1,-0.016,0.985,0.05,0.05
1614,0,0.992,-0.008,0.05,0.05
1615,1,-0.014,0.987,0.05,0.05
1616,0,0.996,-0.004,0.05,0.05
1617,1,-0.016,0.985,0.05,0.05
1618,0,0.989,-0.011,0.05,0.05
1619,0,0.985,-0.015,0.05,0.05
1620,1,-0.008,0.993,0.05,0.05
1621,1,-0.009,0.992,0.05,0.05
1622,1,-0.012,0.989,0.05,0.05
1623,1,-0.007,0.994,0.05,0.05
1624,1,-0.013,0.988,0.05,0.05
1625,0,0.992,-0.008,0.05,0.05
1626,1,-0.015,0.986,0.05,0.05
1627,1,-0.014,0.987,0.05,0.05
1628,0,0.985,-0.015,0.05,0.05
1629,0,0.988,-0.012,0.05,0.05
1630,0,0.985,-0.015,0.05,0.05
1631,0,0.986,-0.014,0.05,0.05
1632,0,0.989,-0.011,0.05,0.05
1633,1,-0.011,0.99,0.05,0.05
1634,1,-0.015,0.986,0.05,0.05
1635,0,0.985,-0.015,0.05,0.05
1636,1,-0.012,0.989,0.05,0.05
1637,0,0.986,-0.014,0.05,0.05
1638,1,-0.015,0.986,0.05,0.05
1639,0,0.984,-0.016,0.05,0.05
1640,1,-0.014,0.987,0.05,0.05
1641,0,0.985,-0.015,0.05,0.05
1642,1,-0.013,0.988,0.05,0.05
1643,0,0.985,-0.015,0.05,0.05
1644,0,0.985,-0.015,0.05,0.05
1645,1,-0.015,0.986,0.05,0.05
1646,1,-0.013,0.988,0.05,0.05
1647,0,0.984,-0.016,0.05,0.05
1648,0,0.986,-0.014,0.05,0.05
1649,0,0.984,-0.016,0.05,0.05
1650,1,-0.014,0.987,0.05,0.05
1651,1,-0.014,0.987,0.05,0.05
1652,1,-0.011,0.99,0.05,0.05
1653,1,-0.01,0.991,0.05,0.05
1654,0,0.985,-0.015,0.05,0.05
1655,1,-0.012,0.989,0.05,0.05
1656,1,-0.015,0.986,0.05,0.05
1657,0,0.984,-0.016,0.05,0.05
1658,0,0.986,-0.014,0.05,0.05
1659,1,-0.014,0.987,0.05,0.05
1660,1,-0.013,0.988,0.05,0.05
1661,0,0.986,-0.014,0.05,0.05
1662,1,-0.011,0.99,0.05,0.05
1663,0,0.985,-0.015,0.05,0.05
1664,0,0.99,-0.01,0.05,0.05
1665,1,-0.016,0.985,0.05,0.05
1666,1,-0.011,0.99,0.05,0.05
1667,1,-0.014,0.987,0.05,0.05
1668,0,0.986,-0.014,0.05,0.05
1669,0,0.986,-0.014,0.05,0.05
1670,0,0.985,-0.015,0.05,0.05
1671,0,0.985,-0.015,0.05,0.05
1672,0,0.987,-0.013,0.05,0.05
1673,0,0.986,-0.014,0.05,0.05
1674,0,0.986,-0.014,0.05,0.05
1675,0,0.992,-0.008,0.05,0.05
1676,1,-0.014,0.987,0.05,0.05
1677,0,0.988,-0.012,0.05,0.05
1678,0,0.986,-0.014,0.05,0.05
1679,1,-0.015,0.986,0.05,0.05
1680,0,0.99,-0.01,0.05,0.05
1681,0,0.984,-0.016,0.05,0.05
1682,0,0.987,-0.013,0.05,0.05
1683,1,-0.012,0.989,0.05,0.05
1684,1,-0.014,0.987,0.05,0.05
1685,1,-0.003,0.998,0.05,0.05
1686,1,-0.014,0.987,0.05,0.05
1687,1,-0.015,0.986,0.05,0.05
1688,1,-0.011,0.99,0.05,0.05
1689,1,-0.016,0.985,0.05,0.05
1690,1,-0.013,0.988,0.05,0.05
1691,1,-0.014,0.987,0.05,0.05
1692,1,-0.017,0.984,0.05,0.05
1693,1,-0.016,0.985,0.05,0.05
1694,1,-0.015,0.986,0.05,0.05
1695,0,0.986,-0.014,0.05,0.05
1696,0,0.989,-0.011,0.05,0.05
1697,0,0.985,-0.015,0.05,0.05
1698,0,0.985,-0.015,0.05,0.05
1699,1,-0.013,0.988,0.05,0.05
1700,1,-0.017,0.984,0.05,0.05
1701,0,0.986,-0.014,0.05,0.05
1702,1,-0.015,0.986,0.05,0.05
1703,1,-0.015,0.986,0.05,0.05
1704,1,-0.01,0.991,0.05,0.05
1705,0,0.984,-0.016,0.05,0.05
1706,0,0.988,-0.012,0.05,0.05
1707,0,0.986,-0.014,0.05,0.05
1708,0,0.986,-0.014,0.05,0.05
1709,1,-0.015,0.986,0.05,0.05
1710,1,-0.006,0.995,0.05,0.05
1711,1,-0.014,0.987,0.05,0.05
1712,0,0.986,-0.014,0.05,0.05
1713,0,0.985,-0.015,0.05,0.05
1714,0,0.986,-0.014,0.05,0.05
1715,0,0.987,-0.013,0.05,0.05
1716,0,0.985,-0.015,0.05,0.05
1717,1,-0.014,0.987,0.05,0.05
1718,0,0.986,-0.014,0.05,0.05
1719,0,0.99,-0.01,0.05,0.05
1720,0,0.984,-0.016,0.05,0.05
1721,1,-0.017,0.984,0.05,0.05
1722,0,0.986,-0.014,0.05,0.05
1723,0,0.988,-0.012,0.05,0.05
1724,0,0.985,-0.015,0.05,0.05
1725,1,-0.002,0.999,0.05,0.05
1726,1,-0.017,0.984,0.05,0.05
1727,0,0.987,-0.013,0.05,0.05
1728,0,0.989,-0.011,0.05,0.05
1729,0,0.984,-0.016,0.05,0.05
1730,1,-0.014,0.987,0.05,0.05
1731,1,-0.012,0.989,0.05,0.05
1732,0,0.985,-0.015,0.05,0.05
1733,0,0.986,-0.014,0.05,0.05
1734,1,-0.016,0.985,0.05,0.05
1735,1,-0.014,0.987,0.05,0.05
1736,0,0.988,-0.012,0.05,0.05
1737,0,0.993,-0.007,0.05,0.05
1738,0,0.986,-0.014,0.05,0.05
1739,1,-0.014,0.987,0.05,0.05
1740,0,0.987,-0.013,0.05,0.05
1741,0,0.99,-0.01,0.05,0.05
1742,1,-0.011,0.99,0.05,0.05
1743,0,0.984,-0.016,0.05,0.05
1744,0,0.985,-0.015,0.05,0.05
1745,1,-0.016,0.985,0.05,0.05
1746,0,0.986,-0.014,0.05,0.05
1747,0,0.986,-0.014,0.05,0.05
1748,1,-0.013,0.988,0.05,0.05
1749,0,0.984,-0.016,0.05,0.05
1750,0,0.99,-0.01,0.05,0.05
1751,0,0.986,-0.014,0.05,0.05
1752,0,0.986,-0.014,0.05,0.05
1753,1,-0.014,0.987,0.05,0.05
1754,1,-0.009,0.992,0.05,0.05
1755,1,-0.015,0.986,0.05,0.05
1756,1,-0.015,0.986,0.05,0.05
1757,0,0.987,-0.013,0.05,0.05
1758,0,0.985,-0.015,0.05,0.05
1759,0,0.984,-0.016,0.05,0.05
1760,1,-0.016,0.985,0.05,0.05
1761,0,0.985,-0.015,0.05,0.05
1762,1,-0.016,0.985,0.05,0.05
1763,0,0.986,-0.014,0.05,0.05
1764,0,0.994,-0.006,0.05,0.05
1765,0,0.988,-0.012,0.05,0.05
1766,1,-0.016,0.985,0.05,0.05
1767,1,-0.014,0.987,0.05,0.05
1768,0,0.992,-0.008,0.05,0.05
1769,1,-0.015,0.986,0.05,0.05
1770,0,0.991,-0.009,0.05,0.05
1771,0,0.985,-0.015,0.05,0.05
1772,0,0.985,-0.015,0.05,0.05
1773,0,0.984,-0.016,0.05,0.05
1774,0,0.987,-0.013,0.05,0.05
1775,1,-0.01,0.991,0.05,0.05
1776,1,-0.015,0.986,0.05,0.05
1777,1,-0.013,0.988,0.05,0.05
1778,1,-0.015,0.986,0.05,0.05
1779,1,-0.011,0.99,0.05,0.05
1780,1,-0.015,0.986,0.05,0.05
1781,1,-0.011,0.99,0.05,0.05
1782,1,-0.009,0.992,0.05,0.05
1783,1,-0.004,0.997,0.05,0.05
1784,0,0.986,-0.014,0.05,0.05
1785,0,0.985,-0.015,0.05,0.05
1786,1,-0.014,0.987,0.05,0.05
1787,1,-0.016,0.985,0.05,0.05
1788,1,-0.013,0.988,0.05,0.05
1789,1,-0.014,0.987,0.05,0.05
1790,0,0.984,-0.016,0.05,0.05
1791,0,0.986,-0.014,0.05,0.05
1792,1,-0.017,0.984,0.05,0.05
1793,1,-0.011,0.99,0.05,0.05
1794,0,0.991,-0.009,0.05,0.05
1795,1,-0.014,0.987,0.05,0.05
1796,0,0.986,-0.014,0.05,0.05
1797,1,-0.016,0.985,0.05,0.05
1798,0,0.986,-0.014,0.05,0.05
1799,1,-0.012,0.989,0.05,0.05
1800,1,-0.005,0.996,0.05,0.05
1801,1,-0.016,0.985,0.05,0.05
1802,0,0.984,-0.016,0.05,0.05
1803,1,-0.015,0.986,0.05,0.05
1804,0,0.985,-0.015,0.05,0.05
1805,0,0.991,-0.009,0.05,0.05
1806,0,0.985,-0.015,0.05,0.05
1807,0,0.988,-0.012,0.05,0.05
1808,1,-0.015,0.986,0.05,0.05
1809,0,0.988,-0.012,0.05,0.05
1810,1,-0.014,0.987,0.05,0.05
1811,1,-0.011,0.99,0.05,0.05
1812,1,-0.013,0.988,0.05,0.05
1813,1,-0.008,0.993,0.05,0.05
1814,0,0.991,-0.009,0.05,0.05
1815,0,0.986,-0.014,0.05,0.05
1816,0,0.988,-0.012,0.05,0.05
1817,1,-0.015,0.986,0.05,0.05
1818,1,-0.016,0.985,0.05,0.05
1819,0,0.987,-0.013,0.05,0.05
1820,0,0.984,-0.016,0.05,0.05
1821,0,0.987,-0.013,0.05,0.05
1822,0,0.989,-0.011,0.05,0.05
1823,0,0.99,-0.01,0.05,0.05
1824,1,-0.014,0.987,0.05,0.05
1825,1,-0.014,0.987,0.05,0.05
1826,0,0.99,-0.01,0.05,0.05
1827,0,0.985,-0.015,0.05,0.05
1828,1,-0.01,0.991,0.05,0.05
1829,1,-0.013,0.988,0.05,0.05
1830,1,-0.009,0.992,0.05,0.05
1831,1,-0.016,0.985,0.05,0.05
1832,1,-0.01,0.991,0.05,0.05
1833,0,0.986,-0.014,0.05,0.05
1834,1,-0.014,0.987,0.05,0.05
1835,0,0.993,-0.007,0.05,0.05
1836,1,-0.013,0.988,0.05,0.05
1837,0,0.993,-0.007,0.05,0.05
1838,0,0.987,-0.013,0.05,0.05
1839,0,0.998,-0.002,0.05,0.05
1840,0,0.985,-0.015,0.05,0.05
1841,1,-0.015,0.986,0.05,0.05
1842,1,-0.015,0.986,0.05,0.05
1843,0,0.986,-0.014,0.05,0.05
1844,0,0.987,-0.013,0.05,0.05
1845,0,0.999,-0.001,0.05,0.05
1846,0,0.999,-0.001,0.05,0.05
1847,0,0.986,-0.014,0.05,0.05
1848,1,-0.013,0.988,0.05,0.05
1849,0,0.987,-0.013,0.05,0.05
1850,1,-0.013,0.988,0.05,0.05
1851,1,-0.012,0.989,0.05,0.05
1852,0,0.985,-0.015,0.05,0.05
1853,1,-0.016,0.985,0.05,0.05
1854,1,-0.015,0.986,0.05,0.05
1855,1,-0.017,0.984,0.05,0.05
1856,0,0.987,-0.013,0.05,0.05
1857,1,-0.003,0.998,0.05,0.05
1858,1,-0.014,0.987,0.05,0.05
1859,0,0.985,-0.015,0.05,0.05
1860,1,-0.012,0.989,0.05,0.05
1861,0,0.984,-0.016,0.05,0.05
1862,0,0.999,-0.001,0.05,0.05
1863,0,0.985,-0.015,0.05,0.05
1864,0,0.986,-0.014,0.05,0.05
1865,0,0.989,-0.011,0.05,0.05
1866,1,-0.017,0.984,0.05,0.05
1867,1,-0.013,0.988,0.05,0.05
1868,0,0.987,-0.013,0.05,0.05
1869,1,-0.016,0.985,0.05,0.05
1870,0,0.995,-0.005,0.05,0.05
1871,0,0.985,-0.015,0.05,0.05
1872,0,0.998,-0.002,0.05,0.05
1873,0,0.991,-0.009,0.05,0.05
1874,0,0.984,-0.016,0.05,0.05
1875,0,0.984,-0.016,0.05,0.05
1876,0,0.984,-0.016,0.05,0.05
1877,1,-0.015,0.986,0.05,0.05
1878,1,-0.015,0.986,0.05,0.05
1879,1,-0.016,0.985,0.05,0.05
1880,1,-0.013,0.988,0.05,0.05
1881,0,0.987,-0.013,0.05,0.05
1882,1,-0.011,0.99,0.05,0.05
1883,1,-0.008,0.993,0.05,0.05
1884,0,0.985,-0.015,0.05,0.05
1885,0,0.994,-0.006,0.05,0.05
1886,0,0.989,-0.011,0.05,0.05
1887,1,-0.015,0.986,0.05,0.05
1888,0,0.994,-0.006,0.05,0.05
1889,1,-0.013,0.988,0.05,0.05
1890,0,0.985,-0.015,0.05,0.05
1891,0,0.99,-0.01,0.05,0.05
1892,0,0.986,-0.014,0.05,0.05
1893,0,0.998,-0.002,0.05,0.05
1894,1,-0.015,0.986,0.05,0.05
